Transaction ID,Financial Institution,Payment Type,Amount,Currency,Vendor,Tags,Date
587441,SVB,Debit Card,293.46,usd,RICKHOUSE,drink,2012-01-03T15:44:58Z
735532,Wells Fargo,Credit Card,36.83,usd,RICKHOUSE,drink personal,2012-01-03T04:40:21Z
925456,SVB,Debit Card,207.09,usd,RICKHOUSE,drink,2012-01-03T11:53:34Z
246011,Wells Fargo,Credit Card,112.74,usd,PATAGONIA,clothing personal,2012-01-03T04:08:33Z
297781,SVB,Credit Card,32.72,usd,EXTREME PIZZA,food,2012-01-03T11:35:29Z
661935,SVB,Wire Transfer,4797.04,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-03T15:38:23Z
474398,Chase,Credit Card,45.62,usd,BACKCOUNTRY.COM,clothing personal,2012-01-03T21:46:03Z
160111,Chase,Credit Card,13.09,usd,EXTREME PIZZA,food personal,2012-01-03T02:41:57Z
386696,Chase,Credit Card,730.85,usd,CB2,furniture,2012-01-03T19:35:05Z
474770,Chase,Debit Card,158.39,usd,P.C.H.,drink,2012-01-03T19:21:48Z
457111,SVB,Credit Card,165.36,usd,P.C.H.,drink personal,2012-01-03T16:29:34Z
407488,SVB,Debit Card,1008.38,usd,CB2,furniture,2012-01-03T05:24:26Z
160412,Chase,Wire Transfer,1541.78,usd,AMAZON.COM,office,2012-01-03T10:25:05Z
542294,Chase,Wire Transfer,2376.95,usd,AMAZON.COM,office,2012-01-03T02:10:18Z
903420,SVB,Credit Card,15.53,usd,EXTREME PIZZA,food personal,2012-01-03T09:42:59Z
661573,SVB,Debit Card,12.49,usd,BRAINWASH,food personal,2012-01-03T02:45:06Z
369690,Wells Fargo,Debit Card,215.63,usd,CB2,furniture,2012-01-03T15:02:30Z
821155,SVB,Credit Card,521.16,usd,CRATE AND BARREL,furniture,2012-01-03T16:31:44Z
647606,Chase,Credit Card,162.58,usd,P.C.H.,drink personal,2012-01-03T15:37:07Z
707251,Wells Fargo,Debit Card,651.3,usd,CB2,furniture,2012-01-03T17:30:23Z
13089,Wells Fargo,Debit Card,47.69,usd,BLOODHOUND,drink personal,2012-01-03T19:19:58Z
908783,Chase,Debit Card,7.49,usd,"STARBUCKS, INC.",food drink personal,2012-01-03T12:45:53Z
739990,Wells Fargo,Wire Transfer,1014.86,usd,AMAZON.COM,office,2012-01-04T09:32:12Z
22319,Wells Fargo,Wire Transfer,8571.23,usd,VACLAV DESIGN SERVICES,contractor,2012-01-04T12:06:01Z
503022,Wells Fargo,Wire Transfer,1520.88,usd,AMAZON.COM,office,2012-01-04T10:32:43Z
117766,SVB,Debit Card,94.41,usd,IRISH BANK,drink personal,2012-01-04T06:54:16Z
48736,Wells Fargo,Credit Card,102.39,usd,PATAGONIA,clothing personal,2012-01-04T04:35:32Z
123146,Wells Fargo,Debit Card,222.26,usd,IRISH BANK,drink personal,2012-01-04T04:13:54Z
275986,Wells Fargo,Debit Card,72.32,usd,P.C.H.,drink personal,2012-01-04T18:40:11Z
983620,SVB,Debit Card,36.53,usd,EXTREME PIZZA,food personal,2012-01-04T10:02:42Z
465207,SVB,Credit Card,199.28,usd,RICKHOUSE,drink personal,2012-01-04T00:42:23Z
100195,Wells Fargo,Debit Card,127.47,usd,PATAGONIA,clothing personal,2012-01-04T20:19:51Z
852243,Chase,Debit Card,398.13,usd,RICKHOUSE,drink personal,2012-01-04T21:16:21Z
384630,SVB,Credit Card,71.76,usd,BLOODHOUND,drink personal,2012-01-04T08:06:03Z
84855,Wells Fargo,Wire Transfer,1642.21,usd,VACLAV DESIGN SERVICES,contractor,2012-01-04T05:21:42Z
471452,Wells Fargo,Credit Card,90.26,usd,BLOODHOUND,drink personal,2012-01-04T15:32:55Z
9601,Wells Fargo,Debit Card,160.26,usd,PATAGONIA,clothing personal,2012-01-04T08:43:13Z
135204,Wells Fargo,Debit Card,29.77,usd,EXTREME PIZZA,food personal,2012-01-04T00:57:40Z
660973,Wells Fargo,Wire Transfer,2302.89,usd,AMAZON.COM,office,2012-01-04T10:39:08Z
747106,Wells Fargo,Debit Card,28.07,usd,BLOODHOUND,drink personal,2012-01-04T14:52:21Z
246982,SVB,Credit Card,192.19,usd,BACKCOUNTRY.COM,clothing personal,2012-01-04T01:30:46Z
335561,Wells Fargo,Wire Transfer,2140.27,usd,AMAZON.COM,office,2012-01-04T19:18:43Z
471967,Chase,Debit Card,4.95,usd,"STARBUCKS, INC.",food drink personal,2012-01-04T07:38:54Z
533581,Chase,Debit Card,29.26,usd,BRAINWASH,food personal,2012-01-04T01:26:07Z
818676,SVB,Credit Card,102.33,usd,REI,clothing personal,2012-01-04T20:03:35Z
455627,Wells Fargo,Debit Card,254.24,usd,REI,clothing personal,2012-01-04T05:55:37Z
837474,SVB,Credit Card,277.63,usd,CRATE AND BARREL,furniture,2012-01-04T07:15:53Z
721451,SVB,Wire Transfer,4383.38,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-04T02:32:12Z
998001,SVB,Debit Card,30.01,usd,EXTREME PIZZA,food personal,2012-01-04T06:35:52Z
474641,Wells Fargo,Credit Card,614.26,usd,CRATE AND BARREL,furniture,2012-01-04T02:23:22Z
946163,Wells Fargo,Debit Card,836.1,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-04T13:16:08Z
109181,Wells Fargo,Credit Card,155.3,usd,PATAGONIA,clothing personal,2012-01-04T00:03:11Z
730906,Wells Fargo,Credit Card,61.95,usd,BLOODHOUND,drink personal,2012-01-04T13:17:22Z
654618,Wells Fargo,Debit Card,2332.53,usd,CRATE AND BARREL,furniture,2012-01-04T05:42:49Z
742176,Chase,Credit Card,50.71,usd,BACKCOUNTRY.COM,clothing personal,2012-01-04T18:51:33Z
656873,Wells Fargo,Debit Card,77.06,usd,BACKCOUNTRY.COM,clothing personal,2012-01-04T17:44:08Z
426997,SVB,Credit Card,152.22,usd,BOSE,office,2012-01-04T07:29:32Z
220689,SVB,Credit Card,48.24,usd,BACKCOUNTRY.COM,clothing personal,2012-01-04T05:26:12Z
355279,Wells Fargo,Credit Card,51.73,usd,IRISH BANK,drink personal,2012-01-04T02:07:55Z
527185,SVB,Debit Card,176.51,usd,BOSE,office,2012-01-04T18:56:01Z
423481,SVB,Credit Card,295.55,usd,BOSE,office,2012-01-04T23:10:50Z
937353,Wells Fargo,Credit Card,47.29,usd,RICKHOUSE,drink personal,2012-01-04T06:40:15Z
693161,Chase,Credit Card,21.27,usd,BLOODHOUND,drink personal,2012-01-04T05:35:02Z
128639,SVB,Debit Card,216.79,usd,REI,clothing personal,2012-01-04T04:38:15Z
318761,SVB,Debit Card,227.73,usd,REI,clothing personal,2012-01-04T18:50:40Z
782000,Wells Fargo,Credit Card,34.19,usd,BLOODHOUND,drink personal,2012-01-04T15:52:38Z
577448,SVB,Credit Card,283.49,usd,REI,clothing personal,2012-01-04T10:41:16Z
241789,SVB,Debit Card,210.71,usd,RICKHOUSE,drink,2012-01-04T19:21:53Z
115701,SVB,Credit Card,928.09,usd,CB2,furniture,2012-01-04T18:23:25Z
602463,SVB,Debit Card,1.22,usd,"STARBUCKS, INC.",food drink personal,2012-01-04T03:59:16Z
894934,Chase,Wire Transfer,5661.95,usd,VACLAV DESIGN SERVICES,contractor,2012-01-04T16:43:55Z
480681,Wells Fargo,Wire Transfer,4015.78,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-04T08:26:27Z
248134,Wells Fargo,Credit Card,276.31,usd,PATAGONIA,clothing personal,2012-01-04T15:53:15Z
720519,Wells Fargo,Debit Card,4.77,usd,"STARBUCKS, INC.",food drink personal,2012-01-04T09:56:04Z
380301,Chase,Credit Card,5.04,usd,"STARBUCKS, INC.",food drink personal,2012-01-04T05:02:24Z
433718,Chase,Debit Card,184.79,usd,PATAGONIA,clothing personal,2012-01-04T17:41:17Z
379335,SVB,Debit Card,808.83,usd,CRATE AND BARREL,furniture,2012-01-04T09:35:39Z
206438,SVB,Debit Card,252.84,usd,REI,clothing personal,2012-01-04T13:43:16Z
867431,Chase,Credit Card,13.86,usd,BRAINWASH,food personal,2012-01-04T21:55:26Z
253694,Wells Fargo,Credit Card,256.04,usd,AMAZON.COM,office,2012-01-04T08:13:19Z
622012,SVB,Credit Card,2478.17,usd,CRATE AND BARREL,furniture,2012-01-04T06:20:29Z
420139,Wells Fargo,Credit Card,92.84,usd,BLOODHOUND,drink personal,2012-01-04T10:04:14Z
200505,SVB,Debit Card,168.29,usd,BACKCOUNTRY.COM,clothing personal,2012-01-04T06:33:52Z
130858,Chase,Debit Card,133.46,usd,BACKCOUNTRY.COM,clothing personal,2012-01-04T02:42:38Z
148063,Wells Fargo,Credit Card,155.84,usd,BOSE,office,2012-01-04T16:34:15Z
467669,Wells Fargo,Wire Transfer,3098.3,usd,VACLAV DESIGN SERVICES,contractor,2012-01-04T12:39:29Z
903317,Wells Fargo,Credit Card,244.54,usd,REI,clothing personal,2012-01-04T14:56:16Z
122024,Wells Fargo,Wire Transfer,7506.77,usd,VACLAV DESIGN SERVICES,contractor,2012-01-04T02:41:08Z
590499,SVB,Debit Card,621.62,usd,CB2,furniture,2012-01-04T19:22:55Z
854059,SVB,Debit Card,209.7,usd,RICKHOUSE,drink personal,2012-01-04T02:29:18Z
853352,SVB,Credit Card,1299.56,usd,CB2,furniture,2012-01-04T07:50:21Z
930525,SVB,Wire Transfer,1857.67,usd,AMAZON.COM,office,2012-01-04T15:25:29Z
588910,SVB,Debit Card,24.34,usd,BRAINWASH,food personal,2012-01-04T16:27:20Z
892911,SVB,Debit Card,23.52,usd,BRAINWASH,food personal,2012-01-04T14:25:36Z
171095,SVB,Credit Card,20.21,usd,EXTREME PIZZA,food personal,2012-01-04T02:11:02Z
328580,Chase,Debit Card,14.85,usd,BRAINWASH,food personal,2012-01-04T02:32:26Z
295789,Wells Fargo,Debit Card,20.94,usd,BRAINWASH,food personal,2012-01-04T01:45:31Z
642123,SVB,Wire Transfer,1411.58,usd,AMAZON.COM,office,2012-01-04T04:54:19Z
194645,SVB,Wire Transfer,2622.76,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-04T16:05:20Z
889436,Chase,Debit Card,397.34,usd,RICKHOUSE,drink personal,2012-01-04T12:49:21Z
870403,SVB,Credit Card,243.83,usd,IRISH BANK,drink personal,2012-01-04T11:09:37Z
120310,SVB,Debit Card,25.34,usd,P.C.H.,drink personal,2012-01-04T00:38:56Z
933835,Wells Fargo,Debit Card,935.83,usd,CRATE AND BARREL,furniture,2012-01-04T14:55:39Z
637188,Wells Fargo,Credit Card,254.97,usd,IRISH BANK,drink personal,2012-01-04T08:02:08Z
306664,Wells Fargo,Wire Transfer,1803.32,usd,AMAZON.COM,office personal,2012-01-04T20:58:13Z
82829,Chase,Debit Card,16.21,usd,BLOODHOUND,drink,2012-01-04T11:08:53Z
493020,SVB,Credit Card,132.24,usd,P.C.H.,drink personal,2012-01-04T01:50:25Z
118939,Chase,Debit Card,684.53,usd,CB2,furniture,2012-01-04T03:47:07Z
769843,SVB,Credit Card,161.19,usd,PATAGONIA,clothing personal,2012-01-04T12:43:39Z
939464,Wells Fargo,Credit Card,14.18,usd,EXTREME PIZZA,food personal,2012-01-04T07:01:17Z
409215,Wells Fargo,Wire Transfer,3088.87,usd,VACLAV DESIGN SERVICES,contractor,2012-01-04T05:53:54Z
327947,Chase,Wire Transfer,2633.32,usd,AMAZON.COM,office personal,2012-01-04T12:08:12Z
585736,Wells Fargo,Wire Transfer,2404.87,usd,VACLAV DESIGN SERVICES,contractor,2012-01-04T02:39:08Z
761258,Chase,Credit Card,294.88,usd,REI,clothing personal,2012-01-04T10:00:45Z
223812,SVB,Debit Card,118.53,usd,P.C.H.,drink personal,2012-01-04T02:18:46Z
477534,Chase,Debit Card,73.17,usd,P.C.H.,drink,2012-01-04T22:36:12Z
576374,Chase,Credit Card,5.43,usd,"STARBUCKS, INC.",food drink personal,2012-01-04T05:07:03Z
601452,Chase,Wire Transfer,6406.18,usd,VACLAV DESIGN SERVICES,contractor,2012-01-04T16:00:07Z
124535,Chase,Wire Transfer,1224.27,usd,AMAZON.COM,office,2012-01-04T18:08:58Z
597194,Wells Fargo,Debit Card,200.2,usd,PATAGONIA,clothing personal,2012-01-04T06:35:21Z
581187,SVB,Credit Card,286.42,usd,BOSE,office,2012-01-04T15:10:21Z
575645,Chase,Credit Card,451.97,usd,IRISH BANK,drink personal,2012-01-04T07:21:57Z
736968,Chase,Credit Card,5.31,usd,"STARBUCKS, INC.",food drink personal,2012-01-05T10:58:53Z
423054,Chase,Credit Card,117.05,usd,PATAGONIA,clothing personal,2012-01-05T12:33:28Z
675270,Chase,Debit Card,237.3,usd,RICKHOUSE,drink personal,2012-01-05T12:58:58Z
268534,Wells Fargo,Debit Card,16.24,usd,BRAINWASH,food personal,2012-01-05T05:17:13Z
971785,Wells Fargo,Debit Card,39.72,usd,P.C.H.,drink,2012-01-05T10:35:54Z
89972,Chase,Debit Card,4.41,usd,"STARBUCKS, INC.",food drink,2012-01-05T22:33:02Z
884270,Chase,Debit Card,708.92,usd,CRATE AND BARREL,furniture,2012-01-05T18:48:09Z
916554,Chase,Credit Card,299.74,usd,PATAGONIA,clothing personal,2012-01-05T23:23:56Z
996344,SVB,Wire Transfer,1537.58,usd,AMAZON.COM,office,2012-01-05T15:29:09Z
475051,Wells Fargo,Credit Card,188.92,usd,P.C.H.,drink personal,2012-01-05T12:35:29Z
600026,Chase,Credit Card,13.05,usd,BLOODHOUND,drink personal,2012-01-05T16:29:26Z
700873,Wells Fargo,Wire Transfer,2275.19,usd,VACLAV DESIGN SERVICES,contractor,2012-01-05T05:16:50Z
489878,Chase,Credit Card,130.9,usd,BACKCOUNTRY.COM,clothing personal,2012-01-05T19:37:21Z
467432,Chase,Wire Transfer,9792.49,usd,VACLAV DESIGN SERVICES,contractor,2012-01-05T10:44:27Z
7098,Chase,Debit Card,83.39,usd,P.C.H.,drink,2012-01-05T23:40:41Z
831962,Chase,Credit Card,90.63,usd,BLOODHOUND,drink personal,2012-01-05T02:14:53Z
588749,Chase,Credit Card,703.48,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-05T05:01:58Z
238673,Chase,Debit Card,1833.02,usd,CRATE AND BARREL,furniture,2012-01-05T00:25:03Z
162118,Chase,Debit Card,62.89,usd,BACKCOUNTRY.COM,clothing personal,2012-01-05T01:09:22Z
843773,Wells Fargo,Debit Card,173.66,usd,IRISH BANK,drink personal,2012-01-05T11:25:00Z
206754,Wells Fargo,Debit Card,255.58,usd,REI,clothing personal,2012-01-05T09:37:36Z
616427,Chase,Debit Card,229.21,usd,RICKHOUSE,drink personal,2012-01-05T17:46:47Z
966064,Wells Fargo,Credit Card,159.5,usd,BOSE,office,2012-01-05T20:05:30Z
946726,SVB,Credit Card,101.38,usd,RICKHOUSE,drink,2012-01-05T11:49:54Z
936797,Chase,Credit Card,1.85,usd,"STARBUCKS, INC.",food drink,2012-01-05T00:49:46Z
365548,Wells Fargo,Credit Card,57.71,usd,BLOODHOUND,drink personal,2012-01-05T22:55:40Z
50218,Wells Fargo,Credit Card,52.58,usd,RICKHOUSE,drink personal,2012-01-05T23:01:06Z
449490,Chase,Debit Card,6.83,usd,"STARBUCKS, INC.",food drink,2012-01-05T09:35:48Z
939793,Chase,Debit Card,20.86,usd,BRAINWASH,food personal,2012-01-05T10:30:39Z
228908,Wells Fargo,Wire Transfer,3627.14,usd,VACLAV DESIGN SERVICES,contractor,2012-01-05T08:27:42Z
769735,Chase,Wire Transfer,2010.24,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-05T13:39:17Z
728538,Chase,Debit Card,292.56,usd,REI,clothing personal,2012-01-05T18:00:14Z
398968,SVB,Wire Transfer,1763.88,usd,VACLAV DESIGN SERVICES,contractor,2012-01-05T07:20:46Z
241425,Chase,Debit Card,26.0,usd,BRAINWASH,food personal,2012-01-05T02:39:04Z
876979,Wells Fargo,Wire Transfer,2555.38,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-05T08:19:44Z
562718,Chase,Debit Card,263.12,usd,REI,clothing personal,2012-01-05T19:18:45Z
491747,SVB,Credit Card,142.0,usd,BACKCOUNTRY.COM,clothing personal,2012-01-05T06:06:43Z
802546,Wells Fargo,Wire Transfer,4905.91,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-05T08:33:24Z
501976,SVB,Credit Card,139.57,usd,PATAGONIA,clothing personal,2012-01-05T10:02:32Z
700119,Chase,Credit Card,2.06,usd,"STARBUCKS, INC.",food drink,2012-01-05T22:28:33Z
715771,Wells Fargo,Credit Card,33.34,usd,BLOODHOUND,drink,2012-01-05T02:28:19Z
807334,Chase,Debit Card,6.95,usd,"STARBUCKS, INC.",food drink personal,2012-01-05T09:52:02Z
853880,Wells Fargo,Credit Card,373.32,usd,IRISH BANK,drink personal,2012-01-05T16:19:47Z
692339,Wells Fargo,Credit Card,20.86,usd,BLOODHOUND,drink personal,2012-01-05T11:45:41Z
466735,Chase,Debit Card,470.24,usd,CB2,furniture,2012-01-05T19:07:03Z
844840,Wells Fargo,Credit Card,25.16,usd,EXTREME PIZZA,food personal,2012-01-05T18:47:29Z
719816,Chase,Debit Card,1.31,usd,"STARBUCKS, INC.",food drink personal,2012-01-05T14:06:54Z
273257,Wells Fargo,Credit Card,184.64,usd,BACKCOUNTRY.COM,clothing personal,2012-01-05T08:58:05Z
385635,SVB,Credit Card,50.57,usd,BLOODHOUND,drink personal,2012-01-05T10:44:33Z
775219,Chase,Credit Card,26.13,usd,BACKCOUNTRY.COM,clothing personal,2012-01-05T02:27:48Z
965708,Wells Fargo,Credit Card,315.6,usd,BOSE,office,2012-01-05T15:21:23Z
941741,Wells Fargo,Credit Card,15.72,usd,BLOODHOUND,drink personal,2012-01-05T12:06:18Z
26291,SVB,Wire Transfer,8882.64,usd,VACLAV DESIGN SERVICES,contractor,2012-01-05T14:24:03Z
696678,Chase,Wire Transfer,3543.49,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-05T14:19:57Z
765646,Chase,Debit Card,23.37,usd,BRAINWASH,food personal,2012-01-05T10:03:57Z
752521,Wells Fargo,Debit Card,150.4,usd,IRISH BANK,drink personal,2012-01-05T03:57:55Z
503256,Chase,Debit Card,156.01,usd,BACKCOUNTRY.COM,clothing personal,2012-01-05T20:06:43Z
754207,SVB,Credit Card,10.83,usd,BACKCOUNTRY.COM,clothing personal,2012-01-05T05:47:01Z
37123,SVB,Credit Card,1136.4,usd,CB2,furniture,2012-01-05T22:28:38Z
788760,Wells Fargo,Wire Transfer,2387.02,usd,AMAZON.COM,office,2012-01-05T15:39:28Z
776973,Wells Fargo,Credit Card,37.91,usd,EXTREME PIZZA,food personal,2012-01-05T18:51:49Z
185318,Chase,Wire Transfer,2099.01,usd,AMAZON.COM,office personal,2012-01-05T14:50:16Z
727774,SVB,Credit Card,16.41,usd,EXTREME PIZZA,food,2012-01-05T09:03:06Z
795872,Chase,Credit Card,217.11,usd,IRISH BANK,drink personal,2012-01-05T14:51:16Z
925805,Wells Fargo,Debit Card,1.57,usd,"STARBUCKS, INC.",food drink personal,2012-01-05T15:13:06Z
292088,Wells Fargo,Debit Card,199.1,usd,PATAGONIA,clothing personal,2012-01-05T06:13:20Z
986900,SVB,Debit Card,170.98,usd,P.C.H.,drink,2012-01-05T07:52:48Z
923841,Wells Fargo,Debit Card,252.72,usd,CB2,furniture,2012-01-05T02:22:14Z
363934,Chase,Credit Card,314.51,usd,IRISH BANK,drink personal,2012-01-05T18:07:16Z
405472,Chase,Debit Card,162.11,usd,P.C.H.,drink,2012-01-05T14:40:58Z
418004,SVB,Debit Card,233.45,usd,REI,clothing personal,2012-01-05T11:42:07Z
23123,Wells Fargo,Debit Card,144.05,usd,CB2,furniture,2012-01-05T17:03:02Z
859502,Chase,Credit Card,18.0,usd,EXTREME PIZZA,food personal,2012-01-05T04:46:44Z
871095,Chase,Debit Card,293.6,usd,PATAGONIA,clothing personal,2012-01-05T15:44:36Z
232524,SVB,Credit Card,36.77,usd,EXTREME PIZZA,food personal,2012-01-05T13:38:56Z
344759,SVB,Credit Card,16.86,usd,BRAINWASH,food personal,2012-01-05T15:41:39Z
449574,Chase,Debit Card,240.22,usd,RICKHOUSE,drink,2012-01-05T04:10:30Z
833601,Chase,Debit Card,32.57,usd,IRISH BANK,drink personal,2012-01-05T15:39:06Z
721229,Chase,Credit Card,28.49,usd,P.C.H.,drink,2012-01-05T10:05:44Z
343394,Wells Fargo,Credit Card,628.41,usd,CB2,furniture,2012-01-05T14:33:52Z
455770,Chase,Credit Card,264.57,usd,REI,clothing personal,2012-01-05T03:18:39Z
469377,SVB,Credit Card,131.46,usd,BACKCOUNTRY.COM,clothing personal,2012-01-05T16:18:32Z
34041,Wells Fargo,Credit Card,272.33,usd,BOSE,office,2012-01-05T05:05:39Z
530378,Wells Fargo,Debit Card,39.68,usd,EXTREME PIZZA,food personal,2012-01-05T01:06:21Z
643722,SVB,Debit Card,412.23,usd,IRISH BANK,drink personal,2012-01-05T10:33:07Z
818445,SVB,Credit Card,116.63,usd,PATAGONIA,clothing personal,2012-01-05T19:40:21Z
161094,Chase,Wire Transfer,2732.12,usd,AMAZON.COM,office,2012-01-05T12:24:37Z
104695,Wells Fargo,Credit Card,42.33,usd,P.C.H.,drink personal,2012-01-05T18:53:05Z
303017,Wells Fargo,Debit Card,44.57,usd,BLOODHOUND,drink personal,2012-01-05T17:58:39Z
712909,SVB,Credit Card,377.51,usd,RICKHOUSE,drink,2012-01-05T12:52:36Z
214356,Chase,Credit Card,1243.6,usd,CRATE AND BARREL,furniture,2012-01-05T11:17:56Z
380450,SVB,Wire Transfer,4391.84,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-05T13:25:12Z
319729,Chase,Credit Card,24.14,usd,BRAINWASH,food personal,2012-01-05T05:45:00Z
913133,Chase,Credit Card,292.77,usd,PATAGONIA,clothing personal,2012-01-05T14:37:35Z
249102,Chase,Credit Card,238.52,usd,BOSE,office,2012-01-05T06:45:24Z
979907,Chase,Debit Card,383.04,usd,IRISH BANK,drink personal,2012-01-05T09:29:27Z
951811,Chase,Debit Card,191.4,usd,BACKCOUNTRY.COM,clothing personal,2012-01-05T05:20:16Z
716700,Chase,Credit Card,27.88,usd,BRAINWASH,food personal,2012-01-05T06:34:18Z
131256,Chase,Credit Card,1.24,usd,"STARBUCKS, INC.",food drink personal,2012-01-05T21:28:07Z
289447,Chase,Debit Card,1364.67,usd,CB2,furniture,2012-01-05T23:19:22Z
251941,SVB,Debit Card,29.28,usd,BRAINWASH,food personal,2012-01-06T04:09:36Z
903749,SVB,Debit Card,274.96,usd,REI,clothing personal,2012-01-06T19:50:57Z
644493,Wells Fargo,Debit Card,337.9,usd,IRISH BANK,drink personal,2012-01-06T16:08:22Z
459427,SVB,Credit Card,267.96,usd,PATAGONIA,clothing personal,2012-01-06T22:24:13Z
995565,SVB,Debit Card,320.73,usd,RICKHOUSE,drink personal,2012-01-06T21:30:46Z
709184,Wells Fargo,Debit Card,3.15,usd,"STARBUCKS, INC.",food drink personal,2012-01-06T23:55:12Z
170360,Chase,Debit Card,543.14,usd,CB2,furniture,2012-01-06T15:56:06Z
801405,Chase,Debit Card,77.18,usd,BLOODHOUND,drink personal,2012-01-06T15:47:35Z
464673,SVB,Debit Card,210.46,usd,BOSE,office,2012-01-06T13:50:21Z
329811,Chase,Debit Card,980.73,usd,CB2,furniture,2012-01-06T23:44:40Z
365637,Chase,Wire Transfer,6227.11,usd,VACLAV DESIGN SERVICES,contractor,2012-01-06T05:26:47Z
209431,SVB,Debit Card,60.67,usd,BLOODHOUND,drink,2012-01-06T04:18:57Z
627386,SVB,Debit Card,50.22,usd,P.C.H.,drink personal,2012-01-06T21:38:52Z
318373,Chase,Credit Card,22.39,usd,BRAINWASH,food personal,2012-01-06T03:22:53Z
294307,Chase,Debit Card,17.82,usd,P.C.H.,drink,2012-01-06T11:12:01Z
882042,Wells Fargo,Wire Transfer,2832.41,usd,AMAZON.COM,office,2012-01-06T04:38:49Z
418539,Chase,Credit Card,21.76,usd,BLOODHOUND,drink personal,2012-01-06T03:03:55Z
687479,Wells Fargo,Credit Card,281.2,usd,REI,clothing personal,2012-01-06T03:20:01Z
738547,Chase,Wire Transfer,7360.75,usd,VACLAV DESIGN SERVICES,contractor,2012-01-06T17:37:37Z
866543,Chase,Debit Card,2.35,usd,"STARBUCKS, INC.",food drink,2012-01-06T04:06:04Z
410353,Wells Fargo,Debit Card,315.64,usd,BOSE,office,2012-01-06T17:04:14Z
241015,SVB,Credit Card,273.32,usd,PATAGONIA,clothing personal,2012-01-06T03:43:10Z
985678,Chase,Wire Transfer,2187.09,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-06T17:28:43Z
714745,SVB,Debit Card,169.08,usd,P.C.H.,drink,2012-01-06T10:44:50Z
489519,SVB,Debit Card,178.91,usd,BOSE,office,2012-01-06T07:55:53Z
956087,Chase,Credit Card,7.25,usd,"STARBUCKS, INC.",food drink personal,2012-01-06T21:27:05Z
114860,Wells Fargo,Wire Transfer,1657.06,usd,AMAZON.COM,office,2012-01-06T21:01:53Z
508983,SVB,Debit Card,20.39,usd,BACKCOUNTRY.COM,clothing personal,2012-01-06T12:32:42Z
919414,SVB,Debit Card,118.01,usd,CB2,furniture,2012-01-06T20:13:13Z
390177,Chase,Debit Card,1431.96,usd,CRATE AND BARREL,furniture,2012-01-06T21:20:04Z
81765,Chase,Credit Card,59.06,usd,RICKHOUSE,drink personal,2012-01-06T19:16:38Z
854035,Chase,Wire Transfer,9168.33,usd,VACLAV DESIGN SERVICES,contractor,2012-01-06T02:27:15Z
484803,SVB,Credit Card,104.86,usd,PATAGONIA,clothing personal,2012-01-06T18:10:07Z
575059,SVB,Credit Card,268.3,usd,RICKHOUSE,drink personal,2012-01-06T00:15:39Z
309154,Chase,Credit Card,43.34,usd,BACKCOUNTRY.COM,clothing personal,2012-01-06T20:32:29Z
848855,Wells Fargo,Debit Card,216.42,usd,PATAGONIA,clothing personal,2012-01-06T09:06:48Z
763852,Wells Fargo,Credit Card,416.6,usd,CB2,furniture,2012-01-06T06:43:30Z
758129,Wells Fargo,Debit Card,283.67,usd,BOSE,office,2012-01-06T02:56:41Z
805391,Wells Fargo,Wire Transfer,2653.26,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-01-06T16:56:50Z
898016,Chase,Debit Card,281.16,usd,RICKHOUSE,drink personal,2012-01-06T12:38:21Z
354253,Chase,Credit Card,7.68,usd,"STARBUCKS, INC.",food drink,2012-01-06T14:00:08Z
401599,Wells Fargo,Wire Transfer,2299.2,usd,AMAZON.COM,office personal,2012-01-06T14:59:18Z
349499,Wells Fargo,Credit Card,459.01,usd,CB2,furniture,2012-01-06T08:37:48Z
652969,Wells Fargo,Credit Card,96.95,usd,BLOODHOUND,drink personal,2012-01-06T08:07:28Z
785738,Wells Fargo,Debit Card,4.9,usd,"STARBUCKS, INC.",food drink personal,2012-01-06T10:14:08Z
